"year","soc_system","occupation","occ_category","occ_group","occ_level","soc_note","total_16plus","age_16to19","age_20to24","age_25to34","age_35to44","age_45to54","age_55to64","age_65plus","median_age"
2019,"2010_SOC","Computer and information systems managers","it","it_management","occupation",NA,654,1,6,115,197,198,116,23,45.3
2019,"2010_SOC","Architectural and engineering managers","engineering","arch_engineering","occupation",NA,154,0,1,21,41,45,41,5,47.9
2019,"2010_SOC","Natural sciences managers","life_science","life_science","occupation",NA,15,0,0,1,3,8,0,1,NA
2019,"2010_SOC","Computer and mathematical occupations","it","computer","group",NA,5352,26,354,1593,1414,1092,700,173,40.5
2019,"2010_SOC","Computer and information research scientists","it","computer","occupation",NA,24,0,4,6,7,4,1,1,NA
2019,"2010_SOC","Computer systems analysts","it","computer","occupation",NA,663,1,59,191,181,121,94,16,39.9
2019,"2010_SOC","Information security analysts","it","computer","occupation",NA,125,1,12,46,31,18,15,2,38.1
2019,"2010_SOC","Computer programmers","it","computer","occupation",NA,454,2,19,117,105,116,72,24,43.5
2019,"2010_SOC","Software developers, applications and systems software","it","computer","occupation","2019 only; split into two titles in 2020+",1815,2,111,640,496,313,195,56,39.2
2019,"2010_SOC","Web developers","it","computer","occupation",NA,193,4,15,56,60,36,16,7,38.9
2019,"2010_SOC","Computer support specialists","it","computer","occupation",NA,547,5,36,158,145,119,68,15,40.6
2019,"2010_SOC","Database administrators","it","computer","occupation","2019 only; renamed in 2020+",106,0,5,21,29,27,18,7,44.5
2019,"2010_SOC","Network and computer systems administrators","it","computer","occupation",NA,199,0,8,48,65,50,25,4,42
2019,"2010_SOC","Computer network architects","it","computer","occupation",NA,106,0,1,15,32,37,19,3,45.4
2019,"2010_SOC","Computer occupations, all other","it","computer","occupation",NA,808,11,61,205,190,188,121,33,41.4
2019,"2010_SOC","Operations research analysts","it","data_science","occupation",NA,152,0,8,42,34,35,30,4,43.3
2019,"2010_SOC","Statisticians","it","data_science","occupation",NA,101,0,9,35,26,14,15,2,38.9
2019,"2010_SOC","Architecture and engineering occupations","engineering","arch_engineering","group",NA,3305,13,209,871,718,659,663,173,43.3
2019,"2010_SOC","Architects, except naval","engineering","arch_engineering","occupation","2019 only; renamed in 2020+",208,0,3,42,53,43,46,21,46.2
2019,"2010_SOC","Surveyors, cartographers, and photogrammetrists","engineering","arch_engineering","occupation",NA,48,0,1,9,9,10,13,5,NA
2019,"2010_SOC","Aerospace engineers","engineering","arch_engineering","occupation",NA,134,0,4,36,23,22,39,10,48.1
2019,"2010_SOC","Agricultural engineers","engineering","arch_engineering","occupation",NA,6,0,0,3,0,0,2,0,NA
2019,"2010_SOC","Biomedical engineers","engineering","arch_engineering","occupation","2019 only; renamed in 2020+",25,0,4,8,6,1,5,1,NA
2019,"2010_SOC","Chemical engineers","engineering","arch_engineering","occupation",NA,87,0,6,28,14,17,15,6,42.8
2019,"2010_SOC","Civil engineers","engineering","arch_engineering","occupation",NA,475,0,37,134,109,75,90,29,41.5
2019,"2010_SOC","Computer hardware engineers","engineering","arch_engineering","occupation",NA,77,0,12,17,22,11,13,1,39.9
2019,"2010_SOC","Electrical and electronics engineers","engineering","arch_engineering","occupation",NA,285,0,13,70,69,54,61,18,44.2
2019,"2010_SOC","Environmental engineers","engineering","arch_engineering","occupation",NA,25,0,0,8,5,6,3,2,NA
2019,"2010_SOC","Industrial engineers, including health and safety","engineering","arch_engineering","occupation",NA,245,1,11,64,56,53,49,11,43.4
2019,"2010_SOC","Marine engineers and naval architects","engineering","arch_engineering","occupation",NA,12,0,0,4,3,3,2,0,NA
2019,"2010_SOC","Materials engineers","engineering","arch_engineering","occupation",NA,44,0,1,16,7,10,8,3,NA
2019,"2010_SOC","Mechanical engineers","engineering","arch_engineering","occupation",NA,351,4,22,113,74,73,54,12,40.8
2019,"2010_SOC","Mining and geological engineers, including mining safety engineers","engineering","arch_engineering","occupation",NA,8,0,0,2,1,2,3,0,NA
2019,"2010_SOC","Nuclear engineers","engineering","arch_engineering","occupation",NA,8,0,0,3,1,1,2,2,NA
2019,"2010_SOC","Petroleum engineers","engineering","arch_engineering","occupation",NA,24,0,1,7,9,4,2,1,NA
2019,"2010_SOC","Engineers, all other","engineering","arch_engineering","occupation",NA,582,1,32,150,128,118,125,27,43.6
2019,"2010_SOC","Drafters","engineering","arch_engineering","occupation","2019 only; split into two titles in 2020+",113,0,12,23,24,32,17,4,44
2019,"2010_SOC","Engineering technicians, except drafters","engineering","eng_technician","occupation","2019 only; split into two titles in 2020+",496,5,41,120,97,111,106,15,43.7
2019,"2010_SOC","Surveying and mapping technicians","engineering","eng_technician","occupation",NA,53,1,7,13,6,13,8,5,44.6
2019,"2010_SOC","Life, physical, and social science occupations","life_science","life_science","group",NA,1485,9,137,427,320,262,231,99,41
2019,"2010_SOC","Agricultural and food scientists","life_science","life_science","occupation",NA,37,0,8,13,6,5,6,1,NA
2019,"2010_SOC","Biological scientists","life_science","life_science","occupation",NA,104,0,8,32,23,23,12,7,41.2
2019,"2010_SOC","Conservation scientists and foresters","life_science","life_science","occupation",NA,20,0,1,3,8,3,4,1,NA
2019,"2010_SOC","Medical scientists","life_science","life_science","occupation",NA,170,0,12,59,43,24,25,7,38.8
2019,"2010_SOC","Life scientists, all other","life_science","life_science","occupation",NA,2,0,1,1,0,1,0,0,NA
2019,"2010_SOC","Astronomers and physicists","life_science","physical_science","occupation",NA,17,0,0,4,4,3,6,1,NA
2019,"2010_SOC","Atmospheric and space scientists","life_science","physical_science","occupation",NA,10,0,0,2,2,2,4,0,NA
2019,"2010_SOC","Chemists and materials scientists","life_science","physical_science","occupation",NA,97,0,7,35,16,16,17,5,40.9
2019,"2010_SOC","Environmental scientists and geoscientists","life_science","physical_science","occupation","2019 only; split into two titles in 2020+",119,1,10,32,31,18,18,10,41.1
2019,"2010_SOC","Physical scientists, all other","life_science","physical_science","occupation",NA,298,0,23,99,71,50,45,10,39.6
2019,"2010_SOC","Agricultural and food science technicians","life_science","science_technician","occupation",NA,20,0,5,4,1,3,4,3,NA
2019,"2010_SOC","Biological technicians","life_science","science_technician","occupation",NA,23,0,3,8,6,3,4,0,NA
2019,"2010_SOC","Chemical technicians","life_science","science_technician","occupation",NA,56,1,3,17,15,11,9,1,40
2019,"2010_SOC","Geological and petroleum technicians","life_science","science_technician","occupation","2019 only; absorbed into env. science technicians in 2020+",20,0,1,3,6,8,0,1,NA
2019,"2010_SOC","Nuclear technicians","life_science","science_technician","occupation",NA,3,0,0,0,0,1,1,0,NA
2019,"2010_SOC","Miscellaneous life, physical, and social science technicians","life_science","science_technician","occupation","2019 only; renamed in 2020+",152,6,44,45,16,13,22,6,30.6
2019,"2010_SOC","Technical writers","it","technical_writer","occupation",NA,61,0,2,16,10,14,13,7,45.7
2019,"2010_SOC","Healthcare practitioners and technical occupations","healthcare","health_practitioner","group",NA,9684,48,532,2586,2373,1990,1576,579,42.3
2019,"2010_SOC","Chiropractors","healthcare","health_practitioner","occupation",NA,61,0,1,11,17,15,14,4,45.2
2019,"2010_SOC","Dentists","healthcare","health_practitioner","occupation",NA,162,0,0,32,35,41,30,23,48.2
2019,"2010_SOC","Dietitians and nutritionists","healthcare","health_practitioner","occupation",NA,128,3,4,33,20,34,23,11,45.3
2019,"2010_SOC","Optometrists","healthcare","health_practitioner","occupation",NA,43,0,1,16,10,8,4,5,NA
2019,"2010_SOC","Pharmacists","healthcare","health_practitioner","occupation",NA,341,0,11,109,90,69,43,19,41.1
2019,"2010_SOC","Physicians and surgeons","healthcare","health_practitioner","occupation","2019 only; split into separate titles in 2020+",1098,0,5,250,272,250,194,127,45.7
2019,"2010_SOC","Physician assistants","healthcare","health_practitioner","occupation",NA,131,0,2,56,35,27,9,2,38
2019,"2010_SOC","Podiatrists","healthcare","health_practitioner","occupation",NA,10,0,0,4,0,3,3,0,NA
2019,"2010_SOC","Audiologists","healthcare","health_practitioner","occupation",NA,14,0,0,2,5,2,4,0,NA
2019,"2010_SOC","Occupational therapists","healthcare","health_practitioner","occupation",NA,136,0,2,42,42,33,13,3,40.2
2019,"2010_SOC","Physical therapists","healthcare","health_practitioner","occupation",NA,304,0,5,84,95,74,37,10,41.6
2019,"2010_SOC","Radiation therapists","healthcare","health_practitioner","occupation",NA,16,0,2,8,2,3,0,1,NA
2019,"2010_SOC","Recreational therapists","healthcare","health_practitioner","occupation",NA,10,0,2,2,1,2,2,1,NA
2019,"2010_SOC","Respiratory therapists","healthcare","health_practitioner","occupation",NA,112,0,2,27,32,28,21,3,44.5
2019,"2010_SOC","Speech-language pathologists","healthcare","health_practitioner","occupation",NA,180,0,9,58,49,33,22,8,40.5
2019,"2010_SOC","Exercise physiologists","healthcare","health_practitioner","occupation","2020+ only",2,0,0,1,0,0,0,0,NA
2019,"2010_SOC","Therapists, all other","healthcare","health_practitioner","occupation",NA,235,2,14,77,44,40,36,22,40.8
2019,"2010_SOC","Veterinarians","healthcare","health_practitioner","occupation",NA,104,0,1,21,33,21,21,7,44.9
2019,"2010_SOC","Registered nurses","healthcare","health_practitioner","occupation",NA,3242,2,138,860,803,684,586,168,43
2019,"2010_SOC","Nurse anesthetists","healthcare","health_practitioner","occupation",NA,33,0,0,8,10,8,4,3,NA
2019,"2010_SOC","Nurse midwives","healthcare","health_practitioner","occupation",NA,10,0,0,1,4,2,1,2,NA
2019,"2010_SOC","Nurse practitioners","healthcare","health_practitioner","occupation",NA,225,0,0,51,71,50,38,16,44.3
2019,"2010_SOC","Health diagnosing and treating practitioners, all other","healthcare","health_practitioner","occupation","2019 only; renamed in 2020+",35,0,0,8,8,7,5,7,NA
2019,"2010_SOC","Clinical laboratory technologists and technicians","healthcare","health_technician","occupation",NA,323,4,29,75,77,64,58,16,42.4
2019,"2010_SOC","Dental hygienists","healthcare","health_technician","occupation",NA,208,0,10,67,39,44,41,7,42.3
2019,"2010_SOC","Diagnostic related technologists and technicians","healthcare","health_technician","occupation","2019 only; split into separate titles in 2020+",398,1,15,103,109,83,70,17,42.6
2019,"2010_SOC","Emergency medical technicians and paramedics","healthcare","health_technician","occupation","2019 only; split into separate titles in 2020+",206,1,33,81,44,27,14,5,33
2019,"2010_SOC","Health practitioner support technologists and technicians","healthcare","health_technician","occupation","2019 only; absorbed into misc. health technicians in 2020+",710,19,131,234,138,92,78,18,33.2
2019,"2010_SOC","Licensed practical and licensed vocational nurses","healthcare","health_technician","occupation",NA,687,10,62,150,161,144,117,43,42.6
2019,"2010_SOC","Medical records and health information technicians","healthcare","health_technician","occupation","2019 only; renamed in 2020+",185,2,9,32,49,42,40,11,45
2019,"2010_SOC","Opticians, dispensing","healthcare","health_technician","occupation",NA,49,0,0,7,8,11,15,7,NA
2019,"2010_SOC","Miscellaneous health technologists and technicians","healthcare","health_technician","occupation",NA,152,3,30,38,33,22,19,7,37.4
2019,"2010_SOC","Other healthcare practitioners and technical occupations","healthcare","health_technician","occupation",NA,133,0,12,36,36,26,18,6,39.8
2020,"2018_SOC","Computer and information systems managers","it","it_management","occupation",NA,744,0,7,128,222,226,138,23,45.4
2020,"2018_SOC","Architectural and engineering managers","engineering","arch_engineering","occupation",NA,171,0,2,19,45,43,51,10,49.1
2020,"2018_SOC","Natural sciences managers","life_science","life_science","occupation",NA,16,0,0,4,1,6,2,2,NA
2020,"2018_SOC","Computer and mathematical occupations","it","computer","group",NA,5603,23,335,1692,1515,1095,785,157,40.6
2020,"2018_SOC","Computer and information research scientists","it","computer","occupation",NA,42,0,3,14,9,9,5,2,NA
2020,"2018_SOC","Computer systems analysts","it","computer","occupation",NA,594,2,41,174,141,120,97,19,40.9
2020,"2018_SOC","Information security analysts","it","computer","occupation",NA,137,0,8,38,39,26,19,6,41.2
2020,"2018_SOC","Computer programmers","it","computer","occupation",NA,417,3,19,102,109,81,89,15,43.1
2020,"2018_SOC","Software developers","it","computer","occupation","2020+ only; see 2019 note",1883,4,109,675,529,303,220,43,39.1
2020,"2018_SOC","Software quality assurance analysts and testers","it","computer","occupation","2020+ only; see 2019 note",82,1,6,19,24,18,11,3,42
2020,"2018_SOC","Web developers","it","computer","occupation",NA,104,1,10,38,32,16,6,2,37.2
2020,"2018_SOC","Web and digital interface designers","it","computer","occupation","2020+ only",70,0,7,29,17,10,5,1,36.2
2020,"2018_SOC","Computer support specialists","it","computer","occupation",NA,660,9,40,190,172,134,95,19,40.7
2020,"2018_SOC","Database administrators and architects","it","computer","occupation","2020+ only; see 2019 note",121,0,7,33,24,36,15,6,42.3
2020,"2018_SOC","Network and computer systems administrators","it","computer","occupation",NA,238,0,7,54,74,62,30,11,42.8
2020,"2018_SOC","Computer network architects","it","computer","occupation",NA,107,0,1,20,34,38,13,2,43.8
2020,"2018_SOC","Computer occupations, all other","it","computer","occupation",NA,792,3,51,199,233,169,117,20,41.5
2020,"2018_SOC","Operations research analysts","it","data_science","occupation",NA,156,0,8,35,32,37,38,4,44.9
2020,"2018_SOC","Statisticians","it","data_science","occupation",NA,61,0,4,15,15,17,7,2,42.3
2020,"2018_SOC","Architecture and engineering occupations","engineering","arch_engineering","group",NA,3169,15,208,860,682,611,612,182,42.9
2020,"2018_SOC","Architects, except landscape and naval","engineering","arch_engineering","occupation","2020+ only; see 2019 note",190,0,4,50,48,34,35,19,43.9
2020,"2018_SOC","Landscape architects","engineering","arch_engineering","occupation",NA,27,0,1,1,6,8,7,3,NA
2020,"2018_SOC","Surveyors, cartographers, and photogrammetrists","engineering","arch_engineering","occupation",NA,45,1,4,10,9,8,7,4,NA
2020,"2018_SOC","Aerospace engineers","engineering","arch_engineering","occupation",NA,129,0,5,38,26,20,36,4,44.1
2020,"2018_SOC","Agricultural engineers","engineering","arch_engineering","occupation",NA,7,0,2,4,1,0,0,0,NA
2020,"2018_SOC","Bioengineers and biomedical engineers","engineering","arch_engineering","occupation","2020+ only; see 2019 note",22,0,1,12,3,3,3,0,NA
2020,"2018_SOC","Chemical engineers","engineering","arch_engineering","occupation",NA,70,0,5,25,14,12,10,3,39.2
2020,"2018_SOC","Civil engineers","engineering","arch_engineering","occupation",NA,422,1,31,122,89,74,85,21,41.9
2020,"2018_SOC","Computer hardware engineers","engineering","arch_engineering","occupation",NA,89,0,3,27,25,12,19,3,42.7
2020,"2018_SOC","Electrical and electronics engineers","engineering","arch_engineering","occupation",NA,268,2,9,67,57,52,61,19,45.2
2020,"2018_SOC","Environmental engineers","engineering","arch_engineering","occupation",NA,33,0,3,6,12,5,3,2,NA
2020,"2018_SOC","Industrial engineers, including health and safety","engineering","arch_engineering","occupation",NA,225,0,9,76,36,49,43,11,43
2020,"2018_SOC","Marine engineers and naval architects","engineering","arch_engineering","occupation",NA,16,0,0,7,3,4,2,0,NA
2020,"2018_SOC","Materials engineers","engineering","arch_engineering","occupation",NA,53,0,3,23,8,11,8,1,41.1
2020,"2018_SOC","Mechanical engineers","engineering","arch_engineering","occupation",NA,357,3,39,98,83,64,53,17,40.3
2020,"2018_SOC","Mining and geological engineers, including mining safety engineers","engineering","arch_engineering","occupation",NA,17,0,3,3,3,5,1,1,NA
2020,"2018_SOC","Nuclear engineers","engineering","arch_engineering","occupation",NA,10,0,0,5,2,0,2,0,NA
2020,"2018_SOC","Petroleum engineers","engineering","arch_engineering","occupation",NA,15,0,0,4,6,3,1,1,NA
2020,"2018_SOC","Engineers, all other","engineering","arch_engineering","occupation",NA,560,0,31,144,134,103,119,28,43.5
2020,"2018_SOC","Architectural and civil drafters","engineering","arch_engineering","occupation","2020+ only; see 2019 note",38,1,4,8,11,2,10,2,NA
2020,"2018_SOC","Other drafters","engineering","arch_engineering","occupation","2020+ only; see 2019 note",95,1,5,24,24,16,18,6,42.6
2020,"2018_SOC","Electrical and electronic engineering technologists and technicians","engineering","eng_technician","occupation","2020+ only; see 2019 note",82,1,6,15,14,19,14,14,46.3
2020,"2018_SOC","Other engineering technologists and technicians, except drafters","engineering","eng_technician","occupation","2020+ only; see 2019 note",344,3,29,82,62,89,64,15,43.6
2020,"2018_SOC","Surveying and mapping technicians","engineering","eng_technician","occupation",NA,56,1,8,11,5,16,9,6,48.3
2020,"2018_SOC","Life, physical, and social science occupations","life_science","life_science","group",NA,1627,7,143,472,385,298,227,95,40.5
2020,"2018_SOC","Agricultural and food scientists","life_science","life_science","occupation",NA,32,0,0,9,7,5,9,2,NA
2020,"2018_SOC","Biological scientists","life_science","life_science","occupation",NA,84,0,4,30,16,19,10,5,41.6
2020,"2018_SOC","Conservation scientists and foresters","life_science","life_science","occupation",NA,19,0,1,4,4,2,5,2,NA
2020,"2018_SOC","Medical scientists","life_science","life_science","occupation",NA,112,0,1,34,28,29,15,6,42.4
2020,"2018_SOC","Life scientists, all other","life_science","life_science","occupation",NA,6,0,1,4,1,0,0,0,NA
2020,"2018_SOC","Astronomers and physicists","life_science","physical_science","occupation",NA,19,0,4,4,1,1,8,1,NA
2020,"2018_SOC","Atmospheric and space scientists","life_science","physical_science","occupation",NA,10,0,0,2,4,2,1,1,NA
2020,"2018_SOC","Chemists and materials scientists","life_science","physical_science","occupation",NA,80,0,3,33,20,10,10,3,38.6
2020,"2018_SOC","Environmental scientists and specialists, including health","life_science","physical_science","occupation","2020+ only; see 2019 note",46,0,5,17,7,10,5,3,NA
2020,"2018_SOC","Geoscientists and hydrologists, except geographers","life_science","physical_science","occupation","2020+ only; see 2019 note",37,0,1,9,15,4,6,2,NA
2020,"2018_SOC","Physical scientists, all other","life_science","physical_science","occupation",NA,336,0,28,103,104,54,36,12,39.4
2020,"2018_SOC","Agricultural and food science technicians","life_science","science_technician","occupation",NA,41,0,6,11,6,10,6,1,NA
2020,"2018_SOC","Biological technicians","life_science","science_technician","occupation",NA,24,1,6,6,4,4,4,0,NA
2020,"2018_SOC","Chemical technicians","life_science","science_technician","occupation",NA,68,1,6,24,13,12,9,3,37.6
2020,"2018_SOC","Environmental science and geoscience technicians","life_science","science_technician","occupation","2020+ only; see 2019 note",21,0,1,5,7,4,2,1,NA
2020,"2018_SOC","Nuclear technicians","life_science","science_technician","occupation",NA,7,0,1,0,3,1,1,1,NA
2020,"2018_SOC","Other life, physical, and social science technicians","life_science","science_technician","occupation","2020+ only; see 2019 note",258,3,54,83,46,31,33,8,33.9
2020,"2018_SOC","Technical writers","it","technical_writer","occupation",NA,65,0,4,13,12,14,19,3,46.3
2020,"2018_SOC","Healthcare practitioners and technical occupations","healthcare","health_practitioner","group",NA,9559,57,493,2574,2387,1956,1544,547,42.4
2020,"2018_SOC","Chiropractors","healthcare","health_practitioner","occupation",NA,66,0,0,14,14,16,15,7,49.1
2020,"2018_SOC","Dentists","healthcare","health_practitioner","occupation",NA,173,0,1,28,42,38,42,22,48.4
2020,"2018_SOC","Dietitians and nutritionists","healthcare","health_practitioner","occupation",NA,106,0,6,31,18,22,19,9,43.8
2020,"2018_SOC","Optometrists","healthcare","health_practitioner","occupation",NA,42,0,0,12,13,8,5,5,NA
2020,"2018_SOC","Pharmacists","healthcare","health_practitioner","occupation",NA,327,2,7,98,98,70,39,12,41.7
2020,"2018_SOC","Emergency medicine physicians","healthcare","health_practitioner","occupation","2020+ only",17,0,0,2,7,5,1,2,NA
2020,"2018_SOC","Radiologists","healthcare","health_practitioner","occupation","2020+ only",25,0,0,2,4,13,4,1,NA
2020,"2018_SOC","Other physicians","healthcare","health_practitioner","occupation","2020+ only",929,0,4,238,216,207,158,107,45.5
2020,"2018_SOC","Surgeons","healthcare","health_practitioner","occupation","2020+ only",54,0,0,10,19,8,12,5,46.2
2020,"2018_SOC","Physician assistants","healthcare","health_practitioner","occupation",NA,141,0,1,60,39,25,13,3,39
2020,"2018_SOC","Podiatrists","healthcare","health_practitioner","occupation",NA,12,0,0,2,1,0,8,1,NA
2020,"2018_SOC","Audiologists","healthcare","health_practitioner","occupation",NA,20,0,0,4,4,7,4,0,NA
2020,"2018_SOC","Occupational therapists","healthcare","health_practitioner","occupation",NA,124,0,1,39,40,23,14,8,41.5
2020,"2018_SOC","Physical therapists","healthcare","health_practitioner","occupation",NA,281,0,3,87,69,71,37,13,41.7
2020,"2018_SOC","Radiation therapists","healthcare","health_practitioner","occupation",NA,10,0,0,5,2,2,1,0,NA
2020,"2018_SOC","Recreational therapists","healthcare","health_practitioner","occupation",NA,21,0,3,8,2,3,4,1,NA
2020,"2018_SOC","Respiratory therapists","healthcare","health_practitioner","occupation",NA,122,0,7,18,37,35,22,2,44.3
2020,"2018_SOC","Speech-language pathologists","healthcare","health_practitioner","occupation",NA,195,0,11,66,47,36,28,7,40.1
2020,"2018_SOC","Exercise physiologists","healthcare","health_practitioner","occupation","2020+ only",6,0,2,5,0,0,0,0,NA
2020,"2018_SOC","Therapists, all other","healthcare","health_practitioner","occupation",NA,233,1,11,87,49,35,28,23,39.6
2020,"2018_SOC","Veterinarians","healthcare","health_practitioner","occupation",NA,83,0,0,19,23,18,16,7,45.1
2020,"2018_SOC","Registered nurses","healthcare","health_practitioner","occupation",NA,3256,3,157,869,835,686,555,151,42.6
2020,"2018_SOC","Nurse anesthetists","healthcare","health_practitioner","occupation",NA,42,0,0,11,12,11,6,3,NA
2020,"2018_SOC","Nurse midwives","healthcare","health_practitioner","occupation",NA,5,0,0,1,1,2,2,0,NA
2020,"2018_SOC","Nurse practitioners","healthcare","health_practitioner","occupation",NA,218,0,1,42,85,51,31,9,43.4
2020,"2018_SOC","Acupuncturists","healthcare","health_practitioner","occupation","2020+ only",23,0,0,1,4,5,5,7,NA
2020,"2018_SOC","Healthcare diagnosing or treating practitioners, all other","healthcare","health_practitioner","occupation","2020+ only; see 2019 note",15,0,0,2,2,5,0,5,NA
2020,"2018_SOC","Clinical laboratory technologists and technicians","healthcare","health_technician","occupation",NA,331,9,33,85,79,60,50,16,40.3
2020,"2018_SOC","Dental hygienists","healthcare","health_technician","occupation",NA,190,1,8,54,37,47,33,9,43
2020,"2018_SOC","Cardiovascular technologists and technicians","healthcare","health_technician","occupation","2020+ only",50,0,2,9,14,11,11,2,44.5
2020,"2018_SOC","Diagnostic medical sonographers","healthcare","health_technician","occupation","2020+ only",90,0,2,23,28,22,13,3,42.6
